firstName,lastName,movieTitle,releaseYear
William,C. Mellor,The Greatest Story Ever Told,1965
Loyal,Griggs,The Greatest Story Ever Told,1965
Ted,D. McCord,The Sound of Music,1965
Haskell,Wexler,Who's Afraid of Virginia Woolf?,1966
Joseph,LaShelle,The Fortune Cookie,1966
Kenneth,Higgins,Georgy Girl,1966
Marcel,Grignon,Is Paris Burning?,1966
James,Wong Howe,Seconds,1966
Ted,Moore,A Man for All Seasons,1966
Ernest,Laszlo,Fantastic Voyage,1966
Russell,Harlan,Hawaii,1966
Conrad,L. Hall,The Professionals,1966
Joseph,MacDonald,The Sand Pebbles,1966
Burnett,Guffey,Bonnie and Clyde,1967
Richard,H. Kline,Camelot,1967
Robert,Surtees,Doctor Dolittle,1967
Conrad,L. Hall,In Cold Blood,1967
Pasqualino,De Santis,Romeo and Juliet,1968
Harry,Stradling,Funny Girl,1968
Daniel,L. Fapp,Ice Station Zebra,1968
Oswald,Morris,Oliver!,1968
Ernest,Laszlo,Star!,1968
Conrad,L. Hall,Butch Cassidy and the Sundance Kid,1969
Arthur,Ibbetson,Anne of the Thousand Days,1969
Charles,Lang,Bob & Carol & Ted & Alice,1969
Harry,Stradling,"Hello, Dolly!",1969
Daniel,L. Fapp,Marooned,1969
Freddie,Young,Ryan's Daughter,1970
Ernest,Laszlo,Airport,1970
Fred,J. Koenekamp,Patton,1969
Osamu,Furuya,Tora! Tora! Tora!,1970
Shinsaku,Himeda,Tora! Tora! Tora!,1970
Masamichi,Satoh,Tora! Tora! Tora!,1970
Charles,F. Wheeler,Tora! Tora! Tora!,1970
Billy,Williams,Women in Love,1969
Oswald,Morris,Fiddler on the Roof,1971
Owen,Roizman,The French Connection,1971
Robert,Surtees,The Last Picture Show,1971
Freddie,Young,Nicholas and Alexandra,1971
Geoffrey,Unsworth,Cabaret,1972
Harry,Stradling Jr.,1776,1972
Charles,Lang,Butterflies Are Free,1972
Harold,E. Stine,The Poseidon Adventure,1972
Douglas,Slocombe,Travels with My Aunt,1972
Sven,Nykvist,Cries and Whispers,1972
Owen,Roizman,The Exorcist,1973
Jack,Couffer,Jonathan Livingston Seagull,1973
Robert,Surtees,The Sting,1973
Harry,Stradling Jr.,The Way We Were,1973
Fred,J. Koenekamp,The Towering Inferno,1974
Joseph,Biroc,The Towering Inferno,1974
John,Alonzo,Chinatown,1974
Philip,H. Lathrop,Earthquake,1974
Bruce,Surtees,Lenny,1974
Geoffrey,Unsworth,Murder on the Orient Express,1974
John,Alcott,Barry Lyndon,1975
Conrad,L. Hall,The Day of the Locust,1975
James,Wong Howe,Funny Lady,1975
Robert,Surtees,The Hindenburg,1975
Haskell,Wexler,One Flew Over the Cuckoo's Nest,1975
Bill,Butler,One Flew Over the Cuckoo's Nest,1975
Haskell,Wexler,Bound for Glory,1976
Richard,H. Kline,King Kong,1976
Ernest,Laszlo,Logan's Run,1976
Owen,Roizman,Network,1976
Robert,Surtees,A Star Is Born,1976
Vilmos,Zsigmond,Close Encounters of the Third Kind,1977
Fred,J. Koenekamp,Islands in the Stream,1977
Douglas,Slocombe,Julia,1977
William,Fraker,Looking for Mr. Goodbar,1977
Robert,Surtees,The Turning Point,1977
Néstor,Almendros,Days of Heaven,1978
Vilmos,Zsigmond,The Deer Hunter,1978
William,Fraker,Heaven Can Wait,1978
Robert,Surtees,"Same Time, Next Year",1978
Oswald,Morris,The Wiz,1978
Vittorio,Storaro,Apocalypse Now,1979
William,Fraker,1941,1979
Giuseppe,Rotunno,All That Jazz,1979
Frank,V. Phillips,The Black Hole,1979
Néstor,Almendros,Kramer vs. Kramer,1979
Geoffrey,Unsworth,Tess,1979
Ghislain,Cloquet,Tess,1979
Néstor,Almendros,The Blue Lagoon,1980
Ralf,D. Bode,Coal Miner's Daughter,1980
James,Crabe,The Formula,1980
Michael,Chapman,Raging Bull,1980
Vittorio,Storaro,Reds,1981
Alex,Thomson,Excalibur,1981
Billy,Williams,On Golden Pond,1981
Miroslav,Ondříček,Ragtime,1981
Douglas,Slocombe,Raiders of the Lost Ark,1981
Billy,Williams,Gandhi,1982
Ronnie,Taylor,Gandhi,1982
Jost,Vacano,Das Boot,1981
Allen,Daviau,E.T. the Extra-Terrestrial,1982
Néstor,Almendros,Sophie's Choice,1982
Owen,Roizman,Tootsie,1982
Sven,Nykvist,Fanny and Alexander,1983
Don,Peterman,Flashdance,1983
Caleb,Deschanel,The Right Stuff,1983
William,Fraker,WarGames,1983
Gordon,Willis,Zelig,1983
Chris,Menges,The Killing Fields,1984
Miroslav,Ondříček,Amadeus,1984
Caleb,Deschanel,The Natural,1984
Ernest,Day,A Passage to India,1984
Vilmos,Zsigmond,The River,1984
David,Watkin,Out of Africa,1985
Allen,Daviau,The Color Purple,1985
William,Fraker,Murphy's Romance,1985
Takao,Saito,Ran,1985
Shoji,Ueda,Ran,1985
Asakazu,Nakai,Ran,1985
John,Seale,Witness,1985
Chris,Menges,The Mission,1986
Jordan,Cronenweth,Peggy Sue Got Married,1986
Robert,Richardson,Platoon,1986
Tony,Pierce-Roberts,A Room with a View,1985
Don,Peterman,Star Trek IV: The Voyage Home,1986
Vittorio,Storaro,The Last Emperor,1987
Michael,Ballhaus,Broadcast News,1987
Allen,Daviau,Empire of the Sun,1987
Philippe,Rousselot,Hope and Glory,1987
Haskell,Wexler,Matewan,1987
Peter,Biziou,Mississippi Burning,1988
John,Seale,Rain Man,1988
Conrad,L. Hall,Tequila Sunrise,1988
Sven,Nykvist,The Unbearable Lightness of Being,1988
Dean,Cundey,Who Framed Roger Rabbit,1988
Freddie,Francis,Glory,1989
Mikael,Salomon,The Abyss,1989
Haskell,Wexler,Blaze,1989
Robert,Richardson,Born on the Fourth of July,1989
Michael,Ballhaus,The Fabulous Baker Boys,1989
Dean,Semler,Dances with Wolves,1990
Allen,Daviau,Avalon,1990
Vittorio,Storaro,Dick Tracy,1990
Gordon,Willis,The Godfather Part III,1990
Philippe,Rousselot,Henry & June,1990
Robert,Richardson,JFK,1991
Allen,Daviau,Bugsy,1991
Stephen,Goldblatt,The Prince of Tides,1991
Adam,Greenberg,Terminator 2: Judgment Day,1991
Adrian,Biddle,Thelma & Louise,1991
Philippe,Rousselot,A River Runs Through It,1992
Stephen,H. Burum,Hoffa,1992
Tony,Pierce-Roberts,Howards End,1992
Robert,Fraisse,The Lover,1992
Jack,N. Green,Unforgiven,1992
Janusz,Kamiński,Schindler's List,1993
Gu,Changwei,Farewell My Concubine,1993
Michael,Chapman,The Fugitive,1993
Stuart,Dryburgh,The Piano,1993
Conrad,L. Hall,Searching for Bobby Fischer,1993
John,Toll,Legends of the Fall,1994
Don,Burgess,Forrest Gump,1994
Roger,Deakins,The Shawshank Redemption,1994
Piotr,Sobociński,Three Colours: Red,1994
Owen,Roizman,Wyatt Earp,1994
John,Toll,Braveheart,1995
Stephen,Goldblatt,Batman Forever,1995
Emmanuel,Lubezki,A Little Princess,1995
Michael,Coulter,Sense and Sensibility,1995
Lü,Yue,Shanghai Triad,1995
John,Seale,The English Patient,1996
Darius,Khondji,Evita,1996
Roger,Deakins,Fargo,1996
Caleb,Deschanel,Fly Away Home,1996
Chris,Menges,Michael Collins,1996
Russell,Carpenter,Titanic,1997
Janusz,Kamiński,Amistad,1997
Roger,Deakins,Kundun,1997
Dante,Spinotti,L.A. Confidential,1997
Eduardo,Serra,The Wings of the Dove,1997
Janusz,Kamiński,Saving Private Ryan,1998
Conrad,L. Hall,A Civil Action,1998
Remi,Adefarasin,Elizabeth,1998
Richard,Greatrex,Shakespeare in Love,1998
John,Toll,The Thin Red Line,1998
Conrad,L. Hall,American Beauty,1999
Roger,Pratt,The End of the Affair,1999
Dante,Spinotti,The Insider,1999
Emmanuel,Lubezki,Sleepy Hollow,1999
Robert,Richardson,Snow Falling on Cedars,1999
Peter,Pau,"Crouching Tiger, Hidden Dragon",2000
John,Mathieson,Gladiator,2000
Lajos,Koltai,Malèna,2000
Roger,Deakins,"O Brother, Where Art Thou?",2000
Caleb,Deschanel,The Patriot,2000
Andrew,Lesnie,The Lord of the Rings: The Fellowship of the Ring,2001
Bruno,Delbonnel,Amélie,2001
Sławomir,Idziak,Black Hawk Down,2001
Roger,Deakins,The Man Who Wasn't There,2001
Donald,McAlpine,Moulin Rouge!,2001
Conrad,L. Hall,Road to Perdition,2002
Dion,Beebe,Chicago,2002
Edward,Lachman,Far from Heaven,2002
Michael,Ballhaus,Gangs of New York,2002
Paweł,Edelman,The Pianist,2002
Russell,Boyd,Master and Commander: The Far Side of the World,2003
César,Charlone,City of God,2002
John,Seale,Cold Mountain,2003
Eduardo,Serra,Girl with a Pearl Earring,2003
John,Schwartzman,Seabiscuit,2003
Robert,Richardson,The Aviator,2004
Zhao,Xiaoding,House of Flying Daggers,2004
Caleb,Deschanel,The Passion of the Christ,2004
John,Mathieson,The Phantom of the Opera,2004
Bruno,Delbonnel,A Very Long Engagement,2004
Dion,Beebe,Memoirs of a Geisha,2005
Wally,Pfister,Batman Begins,2005
Rodrigo,Prieto,Brokeback Mountain,2005
Robert,Elswit,"Good Night, and Good Luck",2005
Emmanuel,Lubezki,The New World,2005
Guillermo,Navarro,Pan's Labyrinth,2006
Vilmos,Zsigmond,The Black Dahlia,2006
Emmanuel,Lubezki,Children of Men,2006
Dick,Pope,The Illusionist,2006
Wally,Pfister,The Prestige,2006
Robert,Elswit,There Will Be Blood,2007
Roger,Deakins,The Assassination of Jesse James by the Coward Robert Ford,2007
Seamus,McGarvey,Atonement,2007
Janusz,Kamiński,The Diving Bell and the Butterfly,2007
Roger,Deakins,No Country for Old Men,2007
Anthony,Dod Mantle,Slumdog Millionaire,2008
Tom,Stern,Changeling,2008
Claudio,Miranda,The Curious Case of Benjamin Button,2008
Wally,Pfister,The Dark Knight,2008
Roger,Deakins,The Reader,2008
Chris,Menges,The Reader,2008
Mauro,Fiore,Avatar,2009
Bruno,Delbonnel,Harry Potter and the Half-Blood Prince,2009
Barry,Ackroyd,The Hurt Locker,2008
Robert,Richardson,Inglourious Basterds,2009
Christian,Berger,The White Ribbon,2009
Wally,Pfister,Inception,2010
Matthew,Libatique,Black Swan,2010
Danny,Cohen,The King's Speech,2010
Jeff,Cronenweth,The Social Network,2010
Roger,Deakins,True Grit,2010
Robert,Richardson,Hugo,2011
Guillaume,Schiffman,The Artist,2011
Jeff,Cronenweth,The Girl with the Dragon Tattoo,2011
Emmanuel,Lubezki,The Tree of Life,2011
Janusz,Kamiński,War Horse,2011
Claudio,Miranda,Life of Pi,2012
Seamus,McGarvey,Anna Karenina,2012
Robert,Richardson,Django Unchained,2012
Janusz,Kamiński,Lincoln,2012
Roger,Deakins,Skyfall,2012
Emmanuel,Lubezki,Gravity,2013
Philippe,Le Sourd,The Grandmaster,2013
Bruno,Delbonnel,Inside Llewyn Davis,2013
Phedon,Papamichael,Nebraska,2013
Roger,Deakins,Prisoners,2013
Emmanuel,Lubezki,Birdman or (The Unexpected Virtue of Ignorance),2014
Robert,Yeoman,The Grand Budapest Hotel,2014
Łukasz,Żal,Ida,2013
Ryszard,Lenczewski,Ida,2013
Dick,Pope,Mr. Turner,2014
Roger,Deakins,Unbroken,2014
Emmanuel,Lubezki,The Revenant,2015
Edward,Lachman,Carol,2015
Robert,Richardson,The Hateful Eight,2015
John,Seale,Mad Max: Fury Road,2015
Roger,Deakins,Sicario,2015
Linus,Sandgren,La La Land,2016
Bradford,Young,Arrival,2016
Greig,Fraser,Lion,2016
James,Laxton,Moonlight,2016
Rodrigo,Prieto,Silence,2016
Roger,Deakins,Blade Runner 2049,2017
Bruno,Delbonnel,Darkest Hour,2017
Hoyte,van Hoytema,Dunkirk,2017
Rachel,Morrison,Mudbound,2017
Dan,Laustsen,The Shape of Water,2017
Alfonso,Cuarón,Roma,2018
Łukasz,Żal,Cold War,2018
Robbie,Ryan,The Favourite,2018
Caleb,Deschanel,Never Look Away,2018
Matthew,Libatique,A Star Is Born,2018
Roger,Deakins,1917,2019
Rodrigo,Prieto,The Irishman,2019
Lawrence,Sher,Joker,2019
Jarin,Blaschke,The Lighthouse,2019
Robert,Richardson,Once Upon a Time in Hollywood,2019
Erik,Messerschmidt,Mank,2020
Sean,Bobbitt,Judas and the Black Messiah,2021
Dariusz,Wolski,News of the World,2020
Joshua,James Richards,Nomadland,2020
Phedon,Papamichael,The Trial of the Chicago 7,2020
Greig,Fraser,Dune,2021
Dan,Laustsen,Nightmare Alley,2021
Ari,Wegner,The Power of the Dog,2021
Bruno,Delbonnel,The Tragedy of Macbeth,2021
Janusz,Kamiński,West Side Story,2021
James,Friend,All Quiet on the Western Front,2022
Darius,Khondji,"Bardo, False Chronicle of a Handful of Truths",2022
Mandy,Walker,Elvis,2022
Roger,Deakins,Empire of Light,2022
Florian,Hoffmeister,Tár,2022
Hoyte,van Hoytema,Oppenheimer,2023
Edward,Lachman,El Conde,2023
Rodrigo,Prieto,Killers of the Flower Moon,2023
Matthew,Libatique,Maestro,2023
Robbie,Ryan,Poor Things,2023
Lol,Crawley,The Brutalist,2024
Greig,Fraser,Dune: Part Two,2024
Paul,Guilhaume,Emilia Pérez,2024
Edward,Lachman,Maria,2024
Jarin,Blaschke,Nosferatu,2024
Roger,K. Furse,Hamlet,1948
Irene,Lentz ,B.F.'s Daughter,1948
Dorothy,Jeakins,Joan of Arc,1948
Barbara,Karinska,Joan of Arc,1948
Edith,Head,The Emperor Waltz,1948
Gile,Steele,The Emperor Waltz,1948
Edith,Head,The Heiress,1949
Gile,Steele,The Heiress,1949
Vittorio,Nino Novarese,Prince of Foxes,1949
Leah,Rhodes,Adventures of Don Juan,1948
William ,Travilla ,Adventures of Don Juan,1948
Marjorie,Best,Adventures of Don Juan,1948
Kay,Nelson,Mother Is a Freshman,1949
Edith,Head,All About Eve,1950
Charles,LeMaire,All About Eve,1950
Jean,Louis,Born Yesterday,1950
Walter,Plunkett,The Magnificent Yankee,1950
Edith,Head,Samson and Delilah,1949
Dorothy,Jeakins,Samson and Delilah,1949
Elois,Jenssen,Samson and Delilah,1949
Gile,Steele,Samson and Delilah,1949
Gwen,Wakeling,Samson and Delilah,1949
Michael,Whittaker,The Black Rose,1950
Walter,Plunkett,That Forsyte Woman,1949
Arlington,Valles,That Forsyte Woman,1949
Edith,Head,A Place in the Sun,1951
Walter,Plunkett,Kind Lady,1951
Gile,Steele,Kind Lady,1951
Charles,LeMaire,The Model and the Marriage Broker,1951
Renié,Conley ,The Model and the Marriage Broker,1951
Edward,Stevenson,The Mudlark,1950
Margaret,Furse,The Mudlark,1950
Lucinda,Ballard,A Streetcar Named Desire,1951
Orry,Kelly,An American in Paris,1951
Walter,Plunkett,An American in Paris,1951
Irene,Sharaff,An American in Paris,1951
Charles,LeMaire,David and Bathsheba,1951
Edward,Stevenson,David and Bathsheba,1951
Helen,Rose,The Great Caruso,1951
Gile,Steele,The Great Caruso,1951
Herschel,McCoy,Quo Vadis,1951
Hein,Heckroth,Tales of Hoffmann,1951
Helen,Rose,The Bad and the Beautiful,1952
Jean,Louis,Affair in Trinidad,1952
Edith,Head,Carrie,1952
Charles,LeMaire,My Cousin Rachel,1952
Dorothy,Jeakins,My Cousin Rachel,1952
Sheila,O'Brien,Sudden Fear,1952
Marcel,Vertès,Moulin Rouge,1952
Edith,Head,The Greatest Show on Earth,1952
Dorothy,Jeakins,The Greatest Show on Earth,1952
Miles,White,The Greatest Show on Earth,1952
Antoni,Clavé,Hans Christian Andersen,1952
Mary,Wills,Hans Christian Andersen,1952
Madame,Karinska,Hans Christian Andersen,1952
Helen,Rose,The Merry Widow,1952
Gile,Steele,The Merry Widow,1952
Charles,LeMaire,With a Song in My Heart,1952
Edith,Head,Roman Holiday,1953
Walter,Plunkett,The Actress,1953
Helen,Rose,Dream Wife,1953
Herschel,McCoy,Dream Wife,1953
Jean,Louis,From Here to Eternity,1953
Charles,LeMaire,The President's Lady,1953
Renié,Conley ,The President's Lady,1953
Charles,LeMaire,The Robe,1953
Emile,Santiago,The Robe,1953
Mary,Ann Nyberg,The Band Wagon,1953
Irene,Sharaff,Call Me Madam,1953
Charles,LeMaire,How to Marry a Millionaire,1953
William ,Travilla,How to Marry a Millionaire,1953
Walter,Plunkett,Young Bess,1953
Edith,Head,Sabrina,1954
Georges,Annenkov,The Earrings of Madame de...,1953
Rosine,Delamare,The Earrings of Madame de...,1953
Helen,Rose,Executive Suite,1954
Christian,Dior,Indiscretion of an American Wife,1953
Jean,Louis,It Should Happen to You,1954
Sanzo,Wada,Gate of Hell,1953
Irene,Sharaff,Brigadoon,1954
Charles,LeMaire,Desiree,1954
René,Hubert,Desiree,1954
Jean,Louis,A Star Is Born,1954
Mary,Ann Nyberg,A Star Is Born,1954
Irene,Sharaff,A Star Is Born,1954
Charles,LeMaire,There's No Business Like Show Business,1954
William,Travilla,There's No Business Like Show Business,1954
Miles,White,There's No Business Like Show Business,1954
Helen,Rose,I'll Cry Tomorrow,1955
Beatrice,Dawson,The Pickwick Papers,1952
Jean,Louis,Queen Bee,1955
Edith,Head,The Rose Tattoo,1955
Tadaoto,Kainosho,Ugetsu,1953
Charles,LeMaire,Love Is a Many-Splendored Thing,1955
Irene,Sharaff,Guys and Dolls,1955
Helen,Rose,Interrupted Melody,1955
Edith,Head,To Catch a Thief,1955
Charles,LeMaire,The Virgin Queen,1955
Mary,Wills,The Virgin Queen,1955
Jean,Louis,The Solid Gold Cadillac,1956
Kohei,Ezaki,Seven Samurai,1954
Helen,Rose,The Power and the Prize,1957
Edith,Head,The Proud and Profane,1956
Charles,LeMaire,Teenage Rebel,1956
Mary,Wills,Teenage Rebel,1956
Irene,Sharaff,The King and I,1956
Miles,White,Around the World in 80 Days,1956
Moss,Mabry,Giant,1956
Marjorie,Best,Giant,1956
Edith,Head,The Ten Commandments,1956
Ralph,Jester,The Ten Commandments,1956
John,Jensen,The Ten Commandments,1956
Dorothy,Jeakins,The Ten Commandments,1956
Arnold,Friberg,The Ten Commandments,1956
Maria,De Matteis,War and Peace,1956
Orry,Kelly,Les Girls,1957
Charles,LeMaire,An Affair to Remember,1957
Edith,Head,Funny Face,1957
Hubert,de Givenchy,Funny Face,1957
Jean,Louis,Pal Joey,1957
Walter,Plunkett,Raintree County,1957
Cecil,Beaton,Gigi,1958
Jean,Louis,"Bell, Book and Candle",1958
Ralph,Jester,The Buccaneer,1958
Edith,Head,The Buccaneer,1958
John,Jensen,The Buccaneer,1958
Charles,LeMaire,A Certain Smile,1958
Mary,Wills,A Certain Smile,1958
Walter,Plunkett,Some Came Running,1958
Orry,Kelly,Some Like It Hot,1959
Edith,Head,Career,1959
Charles,LeMaire,The Diary of Anne Frank,1959
Mary,Wills,The Diary of Anne Frank,1959
Helen,Rose,The Gazebo,1959
Howard,Shoup,The Young Philadelphians,1959
Elizabeth,Haffenden,Ben-Hur,1959
Adele,Palmer,The Best of Everything,1959
Renié,Conley ,The Big Fisherman,1959
Edith,Head,The Five Pennies,1959
Irene,Sharaff,Porgy and Bess,1959
Edith,Head,The Facts of Life,1960
Edward,Stevenson,The Facts of Life,1960
Howard,Shoup,The Rise and Fall of Legs Diamond,1960
Bill,Thomas,Seven Thieves,1960
Marik,Vos,The Virgin Spring,1960
Arlington ,Valles,Spartacus,1960
Bill,Thomas,Spartacus,1960
Irene,Sharaff,Can-Can,1960
Irene,Lentz ,Midnight Lace,1960
Edith,Head,Pepe,1960
Marjorie,Best,Sunrise at Campobello,1960
Piero,Gherardi,La Dolce Vita,1960
Dorothy,Jeakins,The Children's Hour,1961
Howard,Shoup,Claudelle Inglish,1962
Jean,Louis,Judgment at Nuremberg,1961
Yoshirō,Muraki,Yojimbo,1961
Irene,Sharaff,West Side Story,1961
Bill,Thomas,Babes in Toyland,1961
Jean,Louis,Back Street,1961
Irene,Sharaff,Flower Drum Song,1961
Edith,Head,Pocketful of Miracles,1961
Walter,Plunkett,Pocketful of Miracles,1961
Norma,Koch,What Ever Happened to Baby Jane?,1962
Don,Feld,Days of Wine and Roses,1962
Edith,Head,The Man Who Shot Liberty Valance,1962
Ruth,Morley,The Miracle Worker,1962
Mary,Wills,The Wonderful World of the Brothers Grimm,1962
Bill,Thomas,Bon Voyage!,1962
Orry,Kelly,Gypsy,1962
Dorothy,Jeakins,The Music Man,1962
Edith,Head,My Geisha,1962
Piero,Gherardi,8½,1963
Edith,Head,Love with the Proper Stranger,1963
William ,Travilla,The Stripper,1963
Bill,Thomas,Toys in the Attic,1963
Edith,Head,Wives and Lovers,1963
Renié,Conley ,Cleopatra,1963
Vittorio,Nino Novarese,Cleopatra,1963
Irene,Sharaff,Cleopatra,1963
Donald,Brooks,The Cardinal,1963
Walter,Plunkett,How the West Was Won,1962
Piero,Tosi,The Leopard,1963
Edith,Head,A New Kind of Love,1963
Dorothy,Jeakins,The Night of the Iguana,1964
Edith,Head,A House Is Not a Home,1964
Norma,Koch,"Hush...Hush, Sweet Charlotte",1964
Howard,Shoup,Kisses for My President,1964
René,Hubert,The Visit,1964
Cecil,Beaton,My Fair Lady,1964
Margaret,Furse,Becket,1964
Tony,Walton,Mary Poppins,1964
Morton,Haack,The Unsinkable Molly Brown,1964
Edith,Head,What a Way to Go!,1964
Moss,Mabry,What a Way to Go!,1964
Julie,Harris,Darling,1965
Moss,Mabry,Morituri,1965
Howard,Shoup,A Rage to Live,1965
Jean,Louis,Ship of Fools,1965
Bill,Thomas,Ship of Fools,1965
Edith,Head,The Slender Thread,1965
Phyllis,Dalton,Doctor Zhivago,1965
Vittorio,Nino Novarese,The Agony and the Ecstasy,1965
Marjorie,Best,The Greatest Story Ever Told,1965
Vittorio,Nino Novarese,The Greatest Story Ever Told,1965
Edith,Head,Inside Daisy Clover,1965
Bill,Thomas,Inside Daisy Clover,1965
Dorothy,Jeakins,The Sound of Music,1965
Irene,Sharaff,Who's Afraid of Virginia Woolf?,1966
Danilo,Donati,The Gospel According to St. Matthew,1964
Helen,Rose,Mister Buddwing,1966
Jocelyn,Rickards,Morgan!,1966
Elizabeth,Haffenden,A Man for All Seasons,1966
Joan,Bridge,A Man for All Seasons,1966
Jean,Louis,Gambit,1966
Piero,Gherardi,Juliet of the Spirits,1965
Dorothy,Jeakins,Hawaii,1966
Edith,Head,The Oscar,1966
John,Truscott,Camelot,1967
Theadora,Van Runkle,Bonnie and Clyde,1967
Bill,Thomas,The Happiest Millionaire,1967
Danilo,Donati,The Taming of the Shrew,1967
Irene,Sharaff,The Taming of the Shrew,1967
Jean,Louis,Thoroughly Modern Millie,1967
Danilo,Donati,Romeo and Juliet,1968
Margaret,Furse,The Lion in Winter,1968
Phyllis,Dalton,Oliver!,1968
Morton,Haack,Planet of the Apes,1968
Donald,Brooks,Star!,1968
Margaret,Furse,Anne of the Thousand Days,1969
Ray,Aghayan,"Gaily, Gaily",1969
Irene,Sharaff,"Hello, Dolly!",1969
Edith,Head,Sweet Charity,1969
Donald,Feld,"They Shoot Horses, Don't They?",1969
Vittorio,Nino Novarese,Cromwell,1970
Edith,Head,Airport,1970
Jack,Bear,Darling Lili,1970
Donald,Brooks,Darling Lili,1970
Bill,Thomas,The Hawaiians,1970
