firstName,lastName,DOB,birthCountry,deathDate,careerStart,careerEnd
Erica,Russell,1951-01-01,,,1972.0,1972.0
Hal,Ashby,1929-09-02,United States,1988-12-27,1956.0,1988.0
Kirk,Douglas,1916-12-09,United States,2020-02-05,1944.0,2008.0
Paul,Terry,1887-02-19,United States,1971-10-25,1915.0,1955.0
Yalitza,Aparicio,1993-12-11,Mexico,,2018.0,
William,Theiss,1931-11-20,United States,1992-12-15,1960.0,1988.0
Demi,Moore,1962-11-11,United States,,1978.0,
Herbert,Kretzmer,1925-10-05,South Africa,2020-10-01,,
Adruitha,Lee,,,,1993.0,
Volker,Schlöndorff,1939-03-31,Germany,,1960.0,
Frank,Churchill,1901-10-20,United States,1942-05-14,1916.0,1942.0
Robert,Pirosh,1910-04-01,United States,1989-12-25,1935.0,1981.0
Yorgos,Mavropsaridis,1954-11-21,Greece,,,
Gwendolyn,Whittle,1961-01-01,,,1985.0,
Elli,Griff,,,,,
W.,Lipscomb,1887-10-01,United Kingdom,1958-07-01,1928.0,1959.0
Ben,Grossmann,1977-07-23,United States,,2001.0,
Fred,MacLean,1898-07-09,United States,1976-06-03,1941.0,1965.0
Garrett,Bradley,1986-01-01,United States,,2014.0,
Jo,Mielziner,1901-01-19,France,1976-03-15,,
John,Wayne,1907-05-26,United States,1979-06-11,1926.0,1979.0
Aimee,Mann,1960-09-08,United States,,1980.0,
Chris,Dickens,1967-01-01,,,,
Steven,Warner,,,,1997.0,
Darla,Anderson,1968-10-22,United States,,,
William,Ferrari,1901-04-21,,1962-09-10,1942.0,1962.0
Sounwave,Spears,1986-01-01,United States,,1999.0,
Ralph,Winters,1909-06-17,Canada,2004-02-26,1941.0,1995.0
Marcel,Vertès,1895-08-10,Hungary,1961-10-01,1933.0,1952.0
Douglas,Crise,1961-01-01,United States,,1993.0,
Arthur,O'Connell,1908-03-29,United States,1981-05-18,1929.0,1981.0
Marilyne,Scarselli,,,,,
Nancy,Kelly,1921-03-25,United States,1995-01-02,1926.0,1977.0
Irwin,Kostal,1911-10-01,United States,1994-11-23,1994.0,1994.0
Banksy,Artist,,United Kingdom,,,
Anna,Thomas,1948-07-12,Germany,,,
Richard,Condon,1915-01-18,United States,1996-04-09,,
Hume,Cronyn,1911-07-18,Canada,2003-06-15,1934.0,2003.0
Donn,Cambern,1929-10-09,United States,2023-01-18,,
Little,Band,1960-11-18,Australia,,1980.0,
Carmelo,Patrono,,,,1966.0,1966.0
Vincent,Gardenia,1920-01-07,Italy,1992-12-09,1945.0,1992.0
James,Coco,1930-03-21,United States,1987-02-25,1947.0,1987.0
Mike,Smith,,,,1996.0,
Tod,Maitland,1957-01-01,United States,,1978.0,
Julie,Andrews,1935-10-01,United Kingdom,,1945.0,
Ronald,Neame,1911-04-23,United Kingdom,2010-06-01,1939.0,1991.0
Tony,Kushner,1956-07-16,United States,,,
Paul,Fox,1898-09-30,,1972-05-01,1942.0,1964.0
Richard,Bennett,1936-03-29,United Kingdom,2012-12-01,1954.0,2012.0
Eric,Saindon,,United States,,1993.0,
Ján,Kadár,1918-04-01,Austria-Hungary,1979-06-01,1945.0,1979.0
Tim,Bevan,1957-12-20,New Zealand,,1984.0,
Bob,Telson,1949-05-14,France,,1968.0,
Bruno,Cesari,1933-10-24,Italy,2004-01-01,1963.0,2000.0
Michael,Curtiz,1886-12-24,Austria-Hungary,1962-04-10,1912.0,1961.0
Adam,McKay,1968-04-17,United States,,1986.0,
Carlinhos,Brown,1962-11-23,Brazil,,,
Jerome,Hill,1905-03-02,United States,1972-11-21,,
Javier,Bardem,1969-03-01,Spain,,1974.0,
Barry,Fitzgerald,1888-03-10,Ireland,1961-01-01,1924.0,1961.0
Gene,Paul,1919-06-17,United States,1988-02-27,,
Robert,Wald,1948-09-05,United States,,1976.0,
Craig,Mann,,Canada,,1998.0,
Robert,Smith,1914-08-21,United States,1988-08-02,1956.0,1976.0
Sydney,Pollack,1934-07-01,United States,2008-05-26,1955.0,2008.0
Alexander,Knox,1907-01-16,Canada,1995-04-25,1931.0,1986.0
Ida,Kamińska,1899-09-18,Russia,1980-05-21,1904.0,1970.0
Jack,Albertson,1907-06-16,United States,1981-11-25,1926.0,1981.0
David,Arata,,,,,
Kris,Bowers,1989-04-05,United States,,2010.0,
Kay,Nelson,1909-09-14,,2003-09-01,1944.0,1961.0
Brian,Hul,,,,1993.0,
Alec,Baldwin,1958-04-03,United States,,1980.0,
Werner,Herzog,1942-09-05,Germany,,1961.0,
Troy,Kotsur,1968-07-24,United States,,1989.0,
Dov,Hoenig,1932-04-24,,,,
Dexter,Gordon,1923-02-27,United States,1990-04-25,1940.0,1986.0
Samuel,Pollard,,United States,,,
Kevin,Willmott,1959-08-31,United States,,,
Dustin,Hoffman,1937-08-08,United States,,1960.0,
Paul,Corbould,,,,1980.0,
Kaja,Fehr,,,,,
Guillermo,del Toro,1964-10-09,Mexico,,1985.0,
Joan,Fontaine,1917-10-22,Japan,2013-12-15,1935.0,1994.0
Jeff,Wexler,,,,1972.0,
Brian,Helgeland,1961-01-17,United States,,1988.0,
Pawo,Dorji,1983-06-23,Bhutan,,,
Tom,Held,1889-08-31,Austria,1962-03-13,1920.0,1939.0
Hannes,Holm,1962-11-26,Sweden,,1983.0,
Irwin,Allen,1916-06-12,United States,1991-11-02,1950.0,1986.0
Kirk,DeMicco,1969-05-15,United States,,1998.0,
Daniel,Kaluuya,1989-02-24,United Kingdom,,2006.0,
Julian,Barry,1930-12-24,United States,2023-07-25,,
David,Berry,,,,1977.0,1985.0
Jon,Else,1944-06-16,United States,,,
Thaine,Morris,,,,,
Charles,Fuller,1939-03-05,United States,2022-10-03,,
Erich,von Stroheim,1885-09-22,Austria-Hungary,1957-05-12,1914.0,1955.0
Maurice,Ransford,1896-08-03,United States,1968-08-25,1940.0,1961.0
Joseph,Janni,1916-05-21,Italy,1994-05-01,,
Markéta,Irglová,1988-02-28,Czechoslovakia,,2006.0,
David,Heyman,1961-07-26,United Kingdom,,,
Peter,Berger,1944-05-30,United States,2011-09-22,1968.0,2009.0
George,Davis,1914-04-17,United States,1998-10-03,,
Sara,Bennett,,,,1998.0,
Julie,Harris,1925-12-02,United Kingdom,2015-05-01,1947.0,1991.0
Lewis,Gilbert,1920-03-06,United Kingdom,2018-02-01,1925.0,2002.0
Paul,Epworth,1974-07-25,United Kingdom,,2000.0,
Lynn,Barber,,,,1986.0,1986.0
Will,Smith,1968-09-25,United States,,1985.0,
Russell,Crowe,1964-04-07,New Zealand,,1972.0,
Patricia,Neal,1926-01-20,United States,2010-08-08,1945.0,2010.0
Tony,Renis,1938-05-13,Italy,,1958.0,2004.0
Jessica,Chastain,1977-03-24,United States,,1998.0,
Garson,Kanin,1912-11-24,United States,1999-03-13,1939.0,1993.0
Henry,Kaiser,1952-09-19,United States,,,
Colman,Domingo,1969-11-28,United States,,1995.0,
Tom,McGrath,1964-08-07,United States,,1988.0,
Russell,Lloyd,1916-01-16,Wales,2008-01-01,1937.0,1986.0
Tatsuji,Nojima,1998-10-13,Japan,,2016.0,
Frank,Galati,1943-11-29,United States,2023-01-02,,
Frank,Marshall,1946-09-13,United States,,1968.0,
Dennis,Gassner,1948-10-22,Canada,,1979.0,
Patrice,Vermette,1970-01-01,Canada,,1996.0,1996.0
Philip,Yordan,1914-04-01,United States,2003-03-24,1946.0,1994.0
Lewis,Foster,1898-08-05,United States,1974-06-10,,
Achmed,Abdullah,1881-05-12,Ukraine,1945-05-12,,
Christopher,Wilkinson,1950-03-29,United States,,1977.0,
Carlo,Ponti,1912-12-11,Italy,2007-01-01,,
John,Mansbridge,1917-03-20,United States,2016-01-11,1941.0,1991.0
Pip,Karmel,1963-03-27,Australia,,1984.0,
Dean,Zupancic,1959-01-01,,,1986.0,
Joshua,Richards,,United Kingdom,,,
Pembroke,Herring,1930-04-15,,2020-05-19,1966.0,1996.0
Brian,Chumney,,,,,
Edward,Stewart,1915-01-20,,1999-08-30,1971.0,1982.0
Edith,Evans,1888-02-08,United Kingdom,1976-10-01,1910.0,1976.0
Michael,Craig,1929-01-27,India,,1949.0,2023.0
Rex,Wimpy,1899-12-18,United States,1972-12-29,1929.0,1967.0
Gordon,Jennings,1896-01-01,United States,1953-01-11,1919.0,1953.0
Alfred,Junge,1886-01-29,Germany,1964-07-01,1923.0,1957.0
Bill,Butler,1921-04-07,United States,2023-04-05,1967.0,2016.0
Mark,Mangini,1956-08-31,United States,,1976.0,
Mary,Parent,1968-01-01,United States,,,
Jerome,Chen,1963-04-18,,,1992.0,
Lisa,Thompson,,,,1988.0,
Larry,Adler,1914-02-10,United States,2001-08-06,1931.0,2001.0
Finneas,O'Connell,1997-07-30,United States,,2011.0,
Paul,Verhoeven,1938-07-18,Netherlands,,,
Keira,Knightley,1985-03-26,United Kingdom,,1991.0,
Dan,Futterman,1967-06-08,United States,,1991.0,
Donald,Stewart,1930-01-24,United States,1999-04-28,,
Julia,Vernon,,,,,
Walter,Donaldson,1893-02-15,United States,1947-07-15,,
Anthony,Quayle,1913-09-07,United Kingdom,1989-10-01,1935.0,1989.0
João,Gonzalez,1996-02-11,Portugal,,,
Gregg,Baxter,,,,1986.0,
Carl,Foreman,1914-07-23,United States,1984-06-26,,
David,Rosenbloom,,,,,
Osvaldo,Desideri,1939-02-16,Italy,2023-10-01,1969.0,2010.0
Scott,Neustadter,1977-01-01,United States,,,
Helen,Hayes,1900-10-10,United States,1993-03-17,1905.0,1987.0
Allan,Scott,1906-05-23,United States,1995-04-13,,
Emmanuel,Janvier,,,,,
Dick,Alexander,,,,1975.0,
Liza,Minnelli,1946-03-12,United States,,1949.0,
Frank,Beyer,1932-05-26,Germany,2006-10-01,1957.0,2000.0
Nigel,Noble,1943-01-01,United Kingdom,,1966.0,
Jon,Taylor,,,,1989.0,
David,Whittaker,1952-11-11,United States,,1977.0,
Hildur,Guðnadóttir,1982-09-04,Iceland,,2001.0,
Dante,Ferretti,1943-02-26,Italy,,1964.0,
Bill,Varney,1934-01-22,United States,2011-04-02,1972.0,2011.0
Peter,Weller,1947-06-24,United States,,1973.0,
Curren,Sheldon,,,,2011.0,
William,Reynolds,1910-06-14,United States,1997-07-16,,
Patricia,Norris,1931-03-22,,2015-02-20,,
George,Scott,1927-10-18,United States,1999-09-22,1951.0,1999.0
Jiří,Menzel,1938-02-23,Czechoslovakia,2020-09-01,,
Erik,Nash,,,,1979.0,
Angela,Bassett,1958-08-16,United States,,1984.0,
Tony,Lamberti,,,,1991.0,
Paul,Zastupnevich,1921-12-24,United States,1997-05-09,,
David,Seidler,1937-08-04,United Kingdom,2024-03-01,,
Delbert,Mann,1920-01-30,United States,2007-11-11,1949.0,1994.0
Eryn,Mekash,,,,,
Scott,Frank,1960-03-10,United States,,,
Jon,Jovi,1962-03-02,United States,,1975.0,
Nick,Nolte,1941-02-08,United States,,1969.0,
James,Poe,1921-10-04,United States,1980-01-24,,
Beverly,Dunn,,,,1992.0,
Ronald,Schwary,1944-05-23,,2020-07-02,,
Viggo,Mortensen,1958-10-20,United States,,1984.0,
Victor,Young,1899-08-08,United States,1956-11-10,1920.0,1920.0
Lamont,Dozier,1941-06-16,United States,2022-08-08,1962.0,2022.0
Shawn,Christensen,,United States,,2000.0,
Sam,Jaffe,1891-03-10,United States,1984-03-24,1918.0,1984.0
Eric,Barba,,,,1993.0,
Valli,O'Reilly,,,,1982.0,
Moritz,Binder,1982-01-01,Germany,,,
Cedric,Nicolas-Troyan,1969-03-09,France,,1997.0,
Paula,van der Oest,1965-01-01,Netherlands,,1988.0,
Rosana,Sullivan,,United States,,2011.0,
Harry,Warren,1893-12-24,United States,1981-09-22,,
Dean,Wright,1962-05-15,United States,,,
Fred,Wolf,1932-09-13,United States,,,
Bernard,Schoenfeld,1907-08-17,United States,1990-04-25,,
Murray,Lerner,1927-05-08,United States,2017-09-02,1956.0,2017.0
Jesse,Eisenberg,1983-10-05,United States,,1996.0,
Kevin,Kline,1947-10-24,United States,,1970.0,
Anthony,Carlino,,,,,
Denise,Yarde,,,,,
Ljubomir,Stefanov,1975-01-01,Yugoslavia,,,
Zsuzsa,Mihalek,1966-01-01,Hungary,,,
Derek,Tsang,1979-11-08,Hong Kong,,,
Elmer,Bernstein,1922-04-04,United States,2004-08-18,1951.0,2004.0
Philippe,Rousselet,1968-07-07,France,,,
John,Cleese,1939-10-27,United Kingdom,,1961.0,
Theodore,Bikel,1924-05-02,Austria,2015-07-21,1943.0,2013.0
Michael,Kamen,1948-04-15,United States,2003-11-18,1967.0,2003.0
Jim,Broadbent,1949-05-24,United Kingdom,,1971.0,
Callie,Khouri,1957-11-27,United States,,,
David,Watkin,1925-03-23,United Kingdom,2008-02-01,1963.0,2001.0
Stephan,Trojansky,,,,,
Barry,Mann,1939-02-09,United States,,1958.0,
Roy,Sickner,1928-09-30,United States,2001-02-15,,
Ron,Shelton,1945-09-15,United States,,,
Bill,Benton,,,,1980.0,
Ralph,Nelson,1916-08-12,United States,1987-12-21,1950.0,1979.0
Ivan,Goff,1910-04-17,Australia,1999-09-01,1933.0,1999.0
James,Dean,1931-02-08,United States,1955-09-30,1950.0,1955.0
Hugh,Jackman,1968-10-12,Australia,,1994.0,
Haing,Ngor,1940-03-22,French Indochina,1996-02-25,1984.0,1996.0
Götz,Spielmann,1961-01-11,Austria,,,
Arthur,Piantadosi,1916-11-04,United States,1994-02-23,1935.0,1987.0
Jean-Jacques,Annaud,1943-10-01,France,,1965.0,
Kristie,Krieger,1970-01-01,United States,,1998.0,
Van,Morrison,1945-08-31,Northern Ireland,,1958.0,
Philip,Hoffman,1967-07-23,United States,2014-02-02,1991.0,2014.0
Joachim,Rønning,1972-05-30,Norway,,1997.0,
Eustace,Lycett,1890-01-15,United Kingdom,2006-11-01,1957.0,1980.0
Mehboob,Khan,1907-09-09,India,1964-05-01,1931.0,1962.0
Kimberley,Spiteri,,,,,
Fabrizio,Sforza,,,2009-10-01,1970.0,2009.0
Stefan,Arndt,1961-08-28,Germany,,,
Bob,Fosse,1927-06-23,United States,1987-09-23,1947.0,1987.0
Thomas,Newman,1955-10-20,United States,,1979.0,
John,Livadary,1896-05-20,Ottoman Empire,1987-04-07,1929.0,1960.0
Sven,Nykvist,1922-12-03,Sweden,2006-09-01,1942.0,2001.0
Addison,Hehr,1909-10-27,United States,1971-02-28,1951.0,1971.0
Frank,Mouris,1944-09-06,United States,,1967.0,2006.0
Howard,Bristol,1902-08-14,United States,1971-02-11,1936.0,1968.0
Sol,Lesser,1890-02-17,United States,1980-09-19,1913.0,1958.0
Franklin,Schaffner,1920-05-30,Japan,1989-07-02,,
Kathleen,Kennedy,1953-06-05,United States,,1979.0,
Dick,Smith,1922-06-26,United States,2014-07-30,1945.0,1999.0
Jay,Cassidy,,,,,
Victor,Zolfo,,,,1987.0,
J.,Bayona,1975-05-09,Spain,,1999.0,
Perry,Ferguson,1901-11-13,United States,1963-12-27,1933.0,1963.0
Mindy,Hall,,,,,
Jack,Davies,1913-11-25,United Kingdom,1994-06-01,,
Stacy,Woodard,1902-01-11,United States,1942-01-27,,
Lawrence,Gordon,1936-03-25,United States,,1964.0,
Dean,Zupancic,1959-01-01,,,1986.0,
Merideth,Boswell,,United States,,1988.0,
Carla,Hacken,,United States,,,
Dorothy,McGuire,1916-06-14,United States,2001-09-13,1937.0,1990.0
Carey,Mulligan,1985-05-28,United Kingdom,,2004.0,
Oprah,Winfrey,1954-01-29,United States,,1973.0,
Mervyn,LeRoy,1900-10-15,United States,1987-09-13,1928.0,1968.0
Bryan,Forbes,1926-07-22,United Kingdom,2013-05-01,,
Paul,Anderson,1970-06-26,United States,,1988.0,
Mahershala,Ali,1974-02-16,United States,,2001.0,
K.,Barrett,1952-01-01,United States,,,
Mia,Neal,,,,,
Daniel,Junge,,United States,,,
Pat,Conroy,1945-10-26,United States,2016-03-04,,
Coline,Serreau,1947-10-29,France,,,
Michael,Redgrave,1908-03-20,United Kingdom,1985-03-01,1933.0,1982.0
Sergio,López-Rivera,,Spain,,,
Harriet,Frank Jr.,1923-01-01,United States,2020-01-28,1947.0,1990.0
Judith,Ehrlich,1948-01-01,,,,
Tim,Hetherington,1970-12-05,United Kingdom,2011-04-01,1996.0,2011.0
Albert,D'Agostino,1892-12-27,United States,1970-03-14,1921.0,1959.0
Sofia,Sondervan,,Netherlands,,1995.0,
Harold,Etherington,,,,1971.0,1988.0
Victor,McLaglen,1886-12-10,United Kingdom,1959-11-01,1920.0,1959.0
Barry,Malkin,1938-10-26,United States,2019-04-04,1964.0,2004.0
Jean,Umansky,,,,1980.0,
David,Brenner,1962-11-03,United States,2022-02-17,,
Lawrence,Sher,1970-02-04,United States,,,
George,Hopkins,1896-03-23,United States,1985-02-11,1917.0,1975.0
Eiko,Ishioka,1938-07-12,Japan,2012-01-21,,
Jerzy,Antczak,1929-12-25,Poland,,,
Clif,Magness,1957-04-24,United States,,1973.0,
Ettore,Scola,1931-05-10,Italy,2016-01-01,1964.0,2016.0
William,Horning,1904-11-09,United States,1959-03-02,1931.0,1959.0
Makoto,Iwamatsu,1933-12-10,Japan,2006-07-21,1959.0,2006.0
Chris,Bailey,1962-03-26,United States,,1985.0,
Maurice,Pelling,1920-01-01,United Kingdom,1973-06-01,1945.0,1973.0
Richard,Linklater,1960-07-30,United States,,1985.0,
Ruth,De Jong,,,,,
Sally,Benson,1897-09-03,United States,1972-07-19,,
Jay,Blackton,1909-03-25,United States,1994-01-08,,
Lol,Crawley,1974-11-02,United Kingdom,,1998.0,
Eddie,Murphy,1961-04-03,United States,,1976.0,
Tony,Reading,,,,1961.0,2006.0
Allison,Moorer,1972-06-21,United States,,1998.0,
Kenneth,Higgins,1919-12-26,United Kingdom,2008-01-01,1948.0,1982.0
Dudley,Nichols,1895-04-06,United States,1960-01-04,,
Henry,Bumstead,1915-03-17,United States,2006-05-24,,
Irving,Allen,1905-11-24,Austria-Hungary,1987-12-17,,
Oliver,Stone,1946-09-15,United States,,1971.0,
Stanley,Jaffe,1940-07-31,United States,2025-03-10,,
Natalie,Portman,1981-06-09,Israel,,1993.0,
Carroll,Clark,1894-02-06,United States,1968-05-17,1927.0,1968.0
Steve,Oedekerk,1961-01-27,United States,,1983.0,
Lucien,Hubbard,1888-12-22,United States,1971-12-31,1917.0,1943.0
David,Fincher,1962-08-28,United States,,1980.0,
Samy,Burch,,United States,,,
Sean,Baker,1971-02-26,United States,,2000.0,
Carl,Weyl,1890-12-06,Germany,1948-07-01,1926.0,1947.0
Henry-Alex,Rubin,1976-09-03,United States,,1996.0,
Miroslav,Ondříček,1934-11-04,Czechoslovakia,2015-03-01,,
Jake,Roberts,1977-06-26,United Kingdom,,1996.0,
Michelle,Mizner,,,,,
Steve,Porte,,United States,,1980.0,
Richard,Hageman,1881-07-09,Netherlands,1966-03-06,1899.0,1954.0
Luc,Jacquet,1967-12-05,France,,1993.0,
Peter,McDonald,1972-01-28,Ireland,,1997.0,
Karl,Hajos,1889-01-28,Austria-Hungary,1950-02-01,1928.0,1950.0
Rúnar,Rúnarsson,1977-01-20,Iceland,,,
Tessa,Davies,1940-01-01,,1988-06-01,1966.0,1988.0
Ivan,Reitman,1946-10-27,Czechoslovakia,2022-02-12,1968.0,2022.0
Fred,Berger,1981-05-10,United States,2003-05-23,,
Taylor,Hackford,1944-12-31,United States,,1971.0,
Anne,Kuljian,1949-06-17,United States,,1982.0,
Arnold,Schulman,1925-08-11,United States,2023-02-04,,
Frank,Kruse,,,,,
Seth,Hill,,,,,
Jehane,Noujaim,1974-05-17,United States,,1996.0,
Jimmy,McHugh,1894-07-10,United States,1969-05-23,,
Andrea,Fine,,United States,,,
Gary,Levinsohn,1959-01-01,South Africa,,,
Otto,Siegel,1897-05-07,,1962-08-21,1942.0,1962.0
Tom,Wood,,,,1999.0,
Ken,Annakin,1914-08-10,United Kingdom,2009-04-01,1941.0,1992.0
Don,Guidice,1932-10-14,United States,2010-03-31,1963.0,1992.0
Hanns,Eisler,1898-07-06,Germany,1962-09-01,,
Sonya,Levien,1888-12-25,Russia,1960-03-01,1921.0,1960.0
Bill,Corso,,,,1986.0,
Jules,Engel,1909-03-11,Austria-Hungary,2003-09-06,,
Wesley,Miller,1894-12-27,United States,1962-04-19,1929.0,1959.0
Daniel,Lomino,,,,1977.0,2008.0
Laura,Linney,1964-02-05,United States,,1990.0,
Shawn,Levy,1968-07-23,Canada,,1986.0,
Neill,Blomkamp,1979-09-17,South Africa,,1996.0,
Howard,Hughes,1905-12-24,United States,1976-04-05,1926.0,1976.0
John,Paxton,1911-05-21,United States,1985-01-05,,
Wiard,Ihnen,1897-08-05,United States,1979-06-22,1919.0,1960.0
Saoirse,Ronan,1994-04-12,United States,,2003.0,
Barney,McGill,1890-04-30,United States,1942-01-11,1919.0,1941.0
Roger,Deakins,1949-05-24,United Kingdom,,1974.0,
Co,Hoedeman,1940-08-01,Netherlands,,,
H.E.R.,Wilson,1997-06-27,United States,,2011.0,
Jules,White,1900-09-17,Austria-Hungary,1985-04-30,1924.0,1974.0
Charlie,Mackesy,1962-12-11,United Kingdom,,,
Yury,Annenkov,1889-07-11,Russia,1974-07-12,,
Alfred,Kelman,1936-05-17,United States,,,
Nikos,Kalaitzidis,,,,,
Jim,Dale,1935-08-15,United Kingdom,,1951.0,
Mark,Medoff,1940-03-18,United States,2019-04-23,,
Tab,Murphy,,United States,,1987.0,
James,Mather,,,,1984.0,
Mike,Leigh,1943-02-20,United Kingdom,,1963.0,
Barry,Keoghan,1992-10-18,Ireland,,2011.0,
Jay,Allen,1922-03-03,United States,2006-05-01,,
Fernando,Carrere,1910-12-31,Mexico,1998-09-01,1947.0,1980.0
Danilo,Bachelor,1944-03-01,United States,,,
Edouard,Henriques,,,,1977.0,
Bruno,Nuytten,1945-08-28,France,,,
Tony,McNamara,1967-01-01,Australia,,1993.0,
Josh,Lawson,,,,1997.0,
Peter,Glenville,1913-10-28,United Kingdom,1996-06-01,,
Arthur,Hunnicutt,1910-02-17,United States,1979-09-26,1941.0,1975.0
Bengt,Forslund,1932-06-22,,,,
Masaki,Takahashi,1968-01-01,Japan,,1990.0,
Charles,Marshall,1898-07-21,,1985-01-08,1923.0,1945.0
John,Crouse,1907-03-08,United States,1982-03-17,1944.0,1948.0
Mira,Nair,1957-10-15,India,,1986.0,
Ed,Guiney,,,,,
Allison,Schroeder,,United States,,2007.0,
Maria,Brendle,1983-10-03,Germany,,2013.0,
Lenore,Coffee,1896-07-13,United States,1984-07-02,1918.0,1973.0
Yorgos,Lamprinos,,,,,
Deborah,Denaver,,,,1990.0,
Christopher,Scarabosio,,,,1988.0,
Bob,Nelson,1956-07-18,United States,,,
Frank,Morriss,1927-09-10,United States,2013-07-03,,
Robert,Rutledge,1948-06-03,United States,2001-10-15,1975.0,2001.0
Michel,Legrand,1932-02-24,France,2019-01-01,1946.0,2019.0
Barkhad,Abdi,1985-04-10,Somalia,,2013.0,
Steph,Green,1979-01-01,United States,,2007.0,
Assheton,Gorton,1930-07-10,United Kingdom,2014-09-01,1960.0,2002.0
Kodi,Smit-McPhee,1996-06-13,Australia,,2005.0,
Feras,Fayyad,1988-09-20,Syria,,2010.0,
Jane,Fonda,1937-12-21,United States,,1959.0,
Jennifer,Jones,1919-03-02,United States,2009-12-17,1939.0,1974.0
Pablo,Berger,1963-01-01,Spain,,,
Yee,Chung-man,1951-11-24,Hong Kong,,,
Mark-Lee,Kirk,1895-05-16,United States,1969-12-10,1936.0,1959.0
David,Finfer,1942-06-07,United States,2023-04-03,1971.0,2016.0
Jeremy,Woodhead,,United Kingdom,,,
James,Caan,1940-03-26,United States,2022-07-06,1961.0,2022.0
Nino,Oliviero,1918-02-13,Italy,1980-02-01,,
Marin,Karmitz,1938-10-07,Romania,,,
Paul,Machliss,1972-01-01,Australia,,1990.0,
Alfred,Hitchcock,1899-08-13,United Kingdom,1980-04-01,1919.0,1980.0
Robbie,Robertson,1943-07-05,,2019-01-01,,
Beth,Levison,,United States,,1993.0,
Richard,Taylor,1965-02-08,United Kingdom,,,
Ryan,Bingham,1981-03-31,United States,,2007.0,
Mica,Levi,1987-01-01,United Kingdom,,2006.0,
James,Clark,1908-05-14,United States,2000-07-19,,
Neil,Simon,1927-07-04,United States,2018-08-26,,
Harry,Oliver,1888-04-04,United States,1973-07-04,,
Dalton,Trumbo,1905-12-09,United States,1976-09-10,,
David,Hoberman,1952-09-19,United States,,1977.0,
Henry,Travers,1874-03-05,United Kingdom,1965-10-01,1894.0,1949.0
Robert,Gould,,,,1973.0,
Gerry,Hambling,1926-06-14,United Kingdom,2013-02-01,,
Victor,Gangelin,1899-03-04,United States,1967-04-02,1936.0,1966.0
Buck,Henry,1930-12-09,United States,2020-01-08,1946.0,2015.0
Daniel,Parker,,,,,
Randy,Quaid,1950-10-01,United States,,1971.0,
Andrew,Bowler,,,,,
Arrigo,Breschi,,,,1950.0,1993.0
Jeremy,Thomas,1949-07-26,United Kingdom,,1976.0,
Ahmed,Rachedi,1938-01-01,Algeria,,1963.0,2004.0
David,Raksin,1912-08-04,United States,2004-08-09,,
Dyan,Cannon,1937-01-04,United States,,1958.0,
William,Friedkin,1935-08-29,United States,2023-08-07,1962.0,2023.0
Walter,Lantz,1899-04-27,United States,1994-03-22,1912.0,1972.0
Carlos,Saura,1932-01-04,Spain,2023-02-01,1955.0,2023.0
Derin,Seale,,,,1987.0,
John,Richardson,1946-06-10,United Kingdom,,,
José,Ferrer,1912-01-08,Puerto Rico,1992-01-26,1935.0,1992.0
May,Robson,1858-04-19,Australia,1942-10-01,1883.0,1942.0
Celia,Johnson,1908-12-18,United Kingdom,1982-04-01,1928.0,1982.0
T.S.,Cook,1947-08-25,United States,2013-01-05,1975.0,2008.0
Don,Murray,1929-07-31,United States,2024-02-02,1950.0,2021.0
Slava,Leontyev,,,,,
Leo,Tover,1902-12-06,United States,1964-12-30,,
Will,McCormack,1974-01-13,United States,,1996.0,
Immy,Humes,,United States,,,
Giorgio,Moroder,1940-04-26,Italy,,1958.0,
Theo,Green,,United Kingdom,,,
Robert,Cook,1903-09-27,United States,1995-11-09,1946.0,1977.0
Wolf,Koenig,1927-10-17,Germany,2014-06-26,1951.0,1996.0
Régis,Wargnier,1948-04-18,France,,1973.0,
Michael,Herr,1940-04-13,United States,2016-06-23,,
Terry,Southern,1924-05-01,United States,1995-10-29,,
Jimmy,Van Heusen,1913-01-26,United States,1990-02-06,,
Alex,Grasshoff,1928-12-10,United States,2008-04-05,,
Martin,Obzina,1892-11-20,Austria,1991-12-19,1940.0,1962.0
Walter,Parkes,1951-04-15,United States,,,
